Event,Date,Result,WhiteElo,BlackElo,ECO,TimeControl
HUN-ch15 Final,1959.11.24,0-1,,,B20,
HUN-ch15 Final,1959.11.24,1/2-1/2,,,B12,
HUN-ch15 Final,1959.11.24,1-0,,,D38,
HUN-ch15 Final,1959.11.24,0-1,,,A21,
HUN-ch15 Final,1959.11.24,1-0,,,C63,
HUN-ch15 Final,1959.11.24,1/2-1/2,,,E30,
HUN-ch15 Final,1959.11.24,1/2-1/2,,,A56,
HUN-ch15 Final,1959.11.25,1-0,,,A30,
HUN-ch15 Final,1959.11.25,1/2-1/2,,,E54,
HUN-ch15 Final,1959.11.25,1/2-1/2,,,D34,
HUN-ch15 Final,1959.11.25,1/2-1/2,,,A13,
HUN-ch15 Final,1959.11.25,1/2-1/2,,,B07,
HUN-ch15 Final,1959.11.25,0-1,,,B22,
HUN-ch15 Final,1959.11.25,1/2-1/2,,,E92,
HUN-ch15 Final,1959.11.25,0-1,,,B86,
HUN-ch15 Final,1959.11.25,1/2-1/2,,,D36,
HUN-ch15 Final,1959.11.27,1/2-1/2,,,B43,
HUN-ch15 Final,1959.11.27,0-1,,,D02,
HUN-ch15 Final,1959.11.27,1/2-1/2,,,C02,
HUN-ch15 Final,1959.11.27,1/2-1/2,,,D45,
HUN-ch15 Final,1959.11.27,0-1,,,D35,
HUN-ch15 Final,1959.11.27,1/2-1/2,,,A38,
HUN-ch15 Final,1959.11.27,1-0,,,B09,
HUN-ch15 Final,1959.11.27,1-0,,,E62,
HUN-ch15 Final,1959.11.27,1/2-1/2,,,C99,
HUN-ch15 Final,1959.11.28,1-0,,,B50,
HUN-ch15 Final,1959.11.28,1/2-1/2,,,B99,
HUN-ch15 Final,1959.11.28,1/2-1/2,,,D40,
HUN-ch15 Final,1959.11.28,1/2-1/2,,,C19,
HUN-ch15 Final,1959.11.28,0-1,,,D30,
HUN-ch15 Final,1959.11.28,1/2-1/2,,,A36,
HUN-ch15 Final,1959.11.28,0-1,,,C46,
HUN-ch15 Final,1959.11.28,1-0,,,A55,
HUN-ch15 Final,1959.11.28,1/2-1/2,,,C53,
HUN-ch15 Final,1959.11.30,1-0,,,A05,
HUN-ch15 Final,1959.11.30,0-1,,,B95,
HUN-ch15 Final,1959.11.30,0-1,,,B12,
HUN-ch15 Final,1959.11.30,1-0,,,D45,
HUN-ch15 Final,1959.11.30,1/2-1/2,,,E62,
HUN-ch15 Final,1959.11.30,1/2-1/2,,,B29,
HUN-ch15 Final,1959.11.30,1/2-1/2,,,A25,
HUN-ch15 Final,1959.11.30,1-0,,,B42,
HUN-ch15 Final,1959.11.30,1-0,,,B07,
HUN-ch15 Final,1959.12.02,1/2-1/2,,,A40,
HUN-ch15 Final,1959.12.02,1/2-1/2,,,E62,
HUN-ch15 Final,1959.12.02,1-0,,,A71,
HUN-ch15 Final,1959.12.02,0-1,,,C63,
HUN-ch15 Final,1959.12.02,0-1,,,C00,
HUN-ch15 Final,1959.12.02,1/2-1/2,,,B80,
HUN-ch15 Final,1959.12.02,1-0,,,E92,
HUN-ch15 Final,1959.12.02,1-0,,,A11,
HUN-ch15 Final,1959.12.02,1/2-1/2,,,A14,
HUN-ch15 Final,1959.12.04,1-0,,,D34,
HUN-ch15 Final,1959.12.04,1/2-1/2,,,B77,
HUN-ch15 Final,1959.12.04,1/2-1/2,,,D38,
HUN-ch15 Final,1959.12.04,0-1,,,D27,
HUN-ch15 Final,1959.12.04,1-0,,,A37,
HUN-ch15 Final,1959.12.04,1-0,,,C07,
HUN-ch15 Final,1959.12.04,1/2-1/2,,,A53,
HUN-ch15 Final,1959.12.04,1-0,,,D38,
HUN-ch15 Final,1959.12.04,1-0,,,E54,
HUN-ch15 Final,1959.12.05,1/2-1/2,,,C44,
HUN-ch15 Final,1959.12.05,1/2-1/2,,,A05,
HUN-ch15 Final,1959.12.05,1-0,,,A56,
HUN-ch15 Final,1959.12.05,1-0,,,B09,
HUN-ch15 Final,1959.12.05,1-0,,,A90,
HUN-ch15 Final,1959.12.05,0-1,,,C02,
HUN-ch15 Final,1959.12.05,0-1,,,B68,
HUN-ch15 Final,1959.12.05,1/2-1/2,,,D90,
HUN-ch15 Final,1959.12.05,1/2-1/2,,,A39,
HUN-ch15 Final,1959.12.07,1/2-1/2,,,B14,
HUN-ch15 Final,1959.12.07,1-0,,,B88,
HUN-ch15 Final,1959.12.07,0-1,,,D61,
HUN-ch15 Final,1959.12.07,1/2-1/2,,,A16,
HUN-ch15 Final,1959.12.07,1-0,,,A38,
HUN-ch15 Final,1959.12.07,1-0,,,A40,
HUN-ch15 Final,1959.12.07,1/2-1/2,,,E27,
HUN-ch15 Final,1959.12.07,1-0,,,B35,
HUN-ch15 Final,1959.12.07,0-1,,,B27,
HUN-ch15 Final,1959.12.08,1-0,,,A05,
HUN-ch15 Final,1959.12.08,1/2-1/2,,,A07,
HUN-ch15 Final,1959.12.08,1-0,,,D17,
HUN-ch15 Final,1959.12.08,1-0,,,A55,
HUN-ch15 Final,1959.12.08,1/2-1/2,,,C41,
HUN-ch15 Final,1959.12.08,0-1,,,A30,
HUN-ch15 Final,1959.12.08,1/2-1/2,,,E92,
HUN-ch15 Final,1959.12.08,1-0,,,A07,
HUN-ch15 Final,1959.12.08,0-1,,,A61,
HUN-ch15 Final,1959.12.10,1/2-1/2,,,A09,
HUN-ch15 Final,1959.12.10,0-1,,,C48,
HUN-ch15 Final,1959.12.10,1/2-1/2,,,A61,
HUN-ch15 Final,1959.12.10,0-1,,,A35,
HUN-ch15 Final,1959.12.10,1-0,,,A37,
HUN-ch15 Final,1959.12.10,0-1,,,B87,
HUN-ch15 Final,1959.12.10,1-0,,,D26,
HUN-ch15 Final,1959.12.10,1-0,,,D02,
HUN-ch15 Final,1959.12.10,0-1,,,B27,
HUN-ch15 Final,1959.12.12,1/2-1/2,,,A16,
HUN-ch15 Final,1959.12.12,1/2-1/2,,,A07,
HUN-ch15 Final,1959.12.12,1/2-1/2,,,B28,
HUN-ch15 Final,1959.12.12,1-0,,,B08,
HUN-ch15 Final,1959.12.12,0-1,,,B07,
HUN-ch15 Final,1959.12.12,0-1,,,B23,
HUN-ch15 Final,1959.12.12,1/2-1/2,,,E90,
HUN-ch15 Final,1959.12.12,1/2-1/2,,,A56,
HUN-ch15 Final,1959.12.12,1/2-1/2,,,E05,
HUN-ch15 Final,1959.12.14,1/2-1/2,,,B40,
HUN-ch15 Final,1959.12.14,1/2-1/2,,,C95,
HUN-ch15 Final,1959.12.14,1/2-1/2,,,E14,
HUN-ch15 Final,1959.12.14,1/2-1/2,,,A28,
HUN-ch15 Final,1959.12.14,1/2-1/2,,,A16,
HUN-ch15 Final,1959.12.14,1-0,,,C07,
HUN-ch15 Final,1959.12.14,1/2-1/2,,,E60,
HUN-ch15 Final,1959.12.14,1-0,,,E54,
HUN-ch15 Final,1959.12.14,0-1,,,B95,
HUN-ch15 Final,1959.12.15,1/2-1/2,,,A07,
HUN-ch15 Final,1959.12.15,1/2-1/2,,,A45,
HUN-ch15 Final,1959.12.15,1/2-1/2,,,C18,
HUN-ch15 Final,1959.12.15,0-1,,,A38,
HUN-ch15 Final,1959.12.15,1/2-1/2,,,A84,
HUN-ch15 Final,1959.12.15,1/2-1/2,,,B87,
HUN-ch15 Final,1959.12.15,1/2-1/2,,,D41,
HUN-ch15 Final,1959.12.15,1-0,,,E92,
HUN-ch15 Final,1959.12.15,1-0,,,A13,
HUN-ch15 Final,1959.12.17,1-0,,,E62,
HUN-ch15 Final,1959.12.17,1/2-1/2,,,A07,
HUN-ch15 Final,1959.12.17,0-1,,,B50,
HUN-ch15 Final,1959.12.17,0-1,,,A61,
HUN-ch15 Final,1959.12.17,0-1,,,A37,
HUN-ch15 Final,1959.12.17,0-1,,,B86,
HUN-ch15 Final,1959.12.17,1/2-1/2,,,B34,
HUN-ch15 Final,1959.12.17,1-0,,,A72,
HUN-ch15 Final,1959.12.17,1/2-1/2,,,B27,
HUN-ch15 Final,1959.12.18,1-0,,,E42,
HUN-ch15 Final,1959.12.18,1/2-1/2,,,C78,
HUN-ch15 Final,1959.12.18,1-0,,,B40,
HUN-ch15 Final,1959.12.18,0-1,,,B07,
HUN-ch15 Final,1959.12.18,1-0,,,C48,
HUN-ch15 Final,1959.12.18,1-0,,,D27,
HUN-ch15 Final,1959.12.18,1/2-1/2,,,A09,
HUN-ch15 Final,1959.12.18,1/2-1/2,,,A36,
HUN-ch15 Final,1959.12.18,1/2-1/2,,,A61,
HUN-ch15 Final,1959.12.20,1/2-1/2,,,B06,
HUN-ch15 Final,1959.12.20,1/2-1/2,,,B10,
HUN-ch15 Final,1959.12.20,1/2-1/2,,,B45,
HUN-ch15 Final,1959.12.20,1/2-1/2,,,A37,
HUN-ch15 Final,1959.12.20,1/2-1/2,,,A61,
HUN-ch15 Final,1959.12.20,1-0,,,A19,
HUN-ch15 Final,1959.12.20,1/2-1/2,,,A11,
HUN-ch15 Final,1959.12.20,0-1,,,B08,
HUN-ch15 Final,1959.12.20,1/2-1/2,,,B53,
CSR-ch29 sf,1959.11.28,1/2-1/2,,,A02,
CSR-ch29 sf,1959.11.28,0-1,,,A48,
CSR-ch29 sf,1959.11.28,0-1,,,A21,
CSR-ch29 sf,1959.11.28,1-0,,,B95,
CSR-ch29 sf,1959.11.28,1-0,,,A04,
CSR-ch29 sf,1959.11.28,1/2-1/2,,,B88,
CSR-ch29 sf,1959.11.28,1-0,,,E72,
CSR-ch29 sf,1959.11.28,0-1,,,B89,
CSR-ch29 sf,1959.11.29,1/2-1/2,,,D25,
CSR-ch29 sf,1959.11.29,0-1,,,C47,
CSR-ch29 sf,1959.11.29,1/2-1/2,,,D60,
CSR-ch29 sf,1959.11.29,0-1,,,E93,
CSR-ch29 sf,1959.11.29,1/2-1/2,,,A50,
CSR-ch29 sf,1959.11.29,1/2-1/2,,,C84,
CSR-ch29 sf,1959.11.29,1-0,,,D72,
CSR-ch29 sf,1959.11.29,1-0,,,A05,
CSR-ch29 sf,1959.11.30,1/2-1/2,,,C68,
CSR-ch29 sf,1959.11.30,1/2-1/2,,,E22,
CSR-ch29 sf,1959.11.30,0-1,,,A21,
CSR-ch29 sf,1959.11.30,1/2-1/2,,,A60,
CSR-ch29 sf,1959.11.30,1/2-1/2,,,B24,
CSR-ch29 sf,1959.11.30,0-1,,,E54,
CSR-ch29 sf,1959.11.30,1/2-1/2,,,E91,
CSR-ch29 sf,1959.11.30,1-0,,,A21,
CSR-ch29 sf,1959.12.01,0-1,,,E56,
CSR-ch29 sf,1959.12.01,1-0,,,C47,
CSR-ch29 sf,1959.12.01,0-1,,,A02,
CSR-ch29 sf,1959.12.01,0-1,,,E07,
CSR-ch29 sf,1959.12.01,1-0,,,D42,
CSR-ch29 sf,1959.12.01,0-1,,,B70,
CSR-ch29 sf,1959.12.01,1-0,,,A30,
CSR-ch29 sf,1959.12.01,1-0,,,B34,
CSR-ch29 sf,1959.12.02,1/2-1/2,,,B29,
CSR-ch29 sf,1959.12.02,0-1,,,A88,
CSR-ch29 sf,1959.12.02,1/2-1/2,,,A24,
CSR-ch29 sf,1959.12.02,0-1,,,B43,
CSR-ch29 sf,1959.12.02,1-0,,,A44,
CSR-ch29 sf,1959.12.02,1-0,,,A05,
CSR-ch29 sf,1959.12.02,1/2-1/2,,,E94,
CSR-ch29 sf,1959.12.02,1-0,,,A83,
CSR-ch29 sf,1959.12.03,0-1,,,A53,
CSR-ch29 sf,1959.12.03,1/2-1/2,,,B04,
CSR-ch29 sf,1959.12.03,0-1,,,C02,
CSR-ch29 sf,1959.12.03,1-0,,,C15,
CSR-ch29 sf,1959.12.03,1-0,,,A03,
CSR-ch29 sf,1959.12.03,1-0,,,A30,
CSR-ch29 sf,1959.12.03,1/2-1/2,,,D37,
CSR-ch29 sf,1959.12.03,0-1,,,C08,
CSR-ch29 sf,1959.12.04,1-0,,,B07,
CSR-ch29 sf,1959.12.04,1-0,,,E51,
CSR-ch29 sf,1959.12.04,1/2-1/2,,,D60,
CSR-ch29 sf,1959.12.04,1/2-1/2,,,E72,
CSR-ch29 sf,1959.12.04,1/2-1/2,,,D35,
CSR-ch29 sf,1959.12.04,1-0,,,A21,
CSR-ch29 sf,1959.12.04,0-1,,,B84,
CSR-ch29 sf,1959.12.04,1/2-1/2,,,C29,
CSR-ch29 sf,1959.12.05,1/2-1/2,,,E73,
CSR-ch29 sf,1959.12.05,0-1,,,C49,
CSR-ch29 sf,1959.12.05,0-1,,,B79,
CSR-ch29 sf,1959.12.05,1-0,,,C50,
CSR-ch29 sf,1959.12.05,1/2-1/2,,,B87,
CSR-ch29 sf,1959.12.05,1-0,,,A53,
CSR-ch29 sf,1959.12.05,1-0,,,B01,
CSR-ch29 sf,1959.12.05,1-0,,,E30,
CSR-ch29 sf,1959.12.06,1/2-1/2,,,C73,
CSR-ch29 sf,1959.12.06,0-1,,,D66,
CSR-ch29 sf,1959.12.06,1-0,,,D30,
CSR-ch29 sf,1959.12.06,1/2-1/2,,,D13,
CSR-ch29 sf,1959.12.06,0-1,,,E01,
CSR-ch29 sf,1959.12.06,0-1,,,A95,
CSR-ch29 sf,1959.12.06,1/2-1/2,,,B45,
CSR-ch29 sf,1959.12.06,1-0,,,B17,
CSR-ch29 sf,1959.12.07,1/2-1/2,,,B88,
CSR-ch29 sf,1959.12.07,1/2-1/2,,,B70,
CSR-ch29 sf,1959.12.07,0-1,,,A43,
CSR-ch29 sf,1959.12.07,1-0,,,D40,
CSR-ch29 sf,1959.12.07,1/2-1/2,,,B26,
CSR-ch29 sf,1959.12.07,1/2-1/2,,,B06,
CSR-ch29 sf,1959.12.07,1-0,,,C14,
CSR-ch29 sf,1959.12.07,1/2-1/2,,,D75,
CSR-ch29 sf,1959.12.08,1/2-1/2,,,B04,
CSR-ch29 sf,1959.12.08,1-0,,,C48,
CSR-ch29 sf,1959.12.08,0-1,,,A65,
CSR-ch29 sf,1959.12.08,0-1,,,A21,
CSR-ch29 sf,1959.12.08,1/2-1/2,,,E11,
CSR-ch29 sf,1959.12.08,1-0,,,A87,
CSR-ch29 sf,1959.12.08,1/2-1/2,,,B43,
CSR-ch29 sf,1959.12.08,1-0,,,A06,
CSR-ch29 sf,1959.12.09,1/2-1/2,,,D25,
CSR-ch29 sf,1959.12.09,1/2-1/2,,,D06,
CSR-ch29 sf,1959.12.09,0-1,,,B33,
CSR-ch29 sf,1959.12.09,0-1,,,C17,
CSR-ch29 sf,1959.12.09,1/2-1/2,,,C29,
CSR-ch29 sf,1959.12.09,0-1,,,B87,
CSR-ch29 sf,1959.12.09,1/2-1/2,,,D13,
CSR-ch29 sf,1959.12.09,0-1,,,A03,
CSR-ch29 sf,1959.12.10,1/2-1/2,,,A10,
CSR-ch29 sf,1959.12.10,1/2-1/2,,,A48,
CSR-ch29 sf,1959.12.10,1-0,,,D93,
CSR-ch29 sf,1959.12.10,1-0,,,E21,
CSR-ch29 sf,1959.12.10,1/2-1/2,,,A95,
CSR-ch29 sf,1959.12.10,1/2-1/2,,,C99,
CSR-ch29 sf,1959.12.10,0-1,,,A44,
CSR-ch29 sf,1959.12.10,1/2-1/2,,,A92,
CSR-ch29 sf,1959.12.11,1/2-1/2,,,E61,
CSR-ch29 sf,1959.12.11,1-0,,,A21,
CSR-ch29 sf,1959.12.11,1/2-1/2,,,D41,
CSR-ch29 sf,1959.12.11,1-0,,,E59,
CSR-ch29 sf,1959.12.11,1/2-1/2,,,B26,
CSR-ch29 sf,1959.12.11,1-0,,,B23,
CSR-ch29 sf,1959.12.11,0-1,,,D51,
CSR-ch29 sf,1959.12.11,0-1,,,C36,
CSR-ch29 sf,1959.12.12,1-0,,,B88,
CSR-ch29 sf,1959.12.12,1/2-1/2,,,B42,
CSR-ch29 sf,1959.12.12,1/2-1/2,,,A13,
CSR-ch29 sf,1959.12.12,1/2-1/2,,,D02,
CSR-ch29 sf,1959.12.12,1/2-1/2,,,D61,
CSR-ch29 sf,1959.12.12,1-0,,,C10,
CSR-ch29 sf,1959.12.12,1-0,,,A82,
CSR-ch29 sf,1959.12.12,1/2-1/2,,,C01,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,B57,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,D17,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,A62,
DSB Team-ch Final,1959.??.??,0-1,,,C37,
DSB Team-ch Final,1959.??.??,1-0,,,E70,
DSB Team-ch Final,1959.??.??,0-1,,,A29,
DSB Team-ch Final,1959.??.??,1-0,,,C55,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,E62,
DSB Team-ch Final,1959.??.??,0-1,,,A14,
DSB Team-ch Final,1959.??.??,0-1,,,C68,
DSB Team-ch Final,1959.??.??,0-1,,,E38,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,A01,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,C28,
DSB Team-ch Final,1959.??.??,1-0,,,C18,
DSB Team-ch Final,1959.??.??,0-1,,,A39,
DSB Team-ch Final,1959.??.??,0-1,,,C99,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,B55,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,C99,
DSB Team-ch Final,1959.??.??,1-0,,,E24,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,A49,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,A80,
DSB Team-ch Final,1959.??.??,0-1,,,C92,
DSB Team-ch Final,1959.??.??,0-1,,,B06,
DSB Team-ch Final,1959.??.??,0-1,,,C00,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,A16,
DSB Team-ch Final,1959.??.??,1-0,,,E62,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,C05,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,C90,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,E14,
DSB Team-ch Final,1959.??.??,1-0,,,C27,
DSB Team-ch Final,1959.??.??,1-0,,,B09,
DSB Team-ch Final,1959.??.??,0-1,,,A06,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,B84,
DSB Team-ch Final,1959.??.??,0-1,,,E39,
DSB Team-ch Final,1959.??.??,0-1,,,A00,
DSB Team-ch Final,1959.??.??,1-0,,,A68,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,A16,
DSB Team-ch Final,1959.??.??,0-1,,,C25,
DSB Team-ch Final,1959.??.??,0-1,,,C92,
DSB Team-ch Final,1959.??.??,0-1,,,E01,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,B43,
DSB Team-ch Final,1959.??.??,0-1,,,B28,
DSB Team-ch Final,1959.??.??,0-1,,,C67,
DSB Team-ch Final,1959.??.??,0-1,,,C29,
DSB Team-ch Final,1959.??.??,1-0,,,C42,
DSB Team-ch Final,1959.??.??,0-1,,,C83,
DSB Team-ch Final,1959.??.??,1/2-1/2,,,C28,
DSB Team-ch Final,1959.??.??,1-0,,,B06,
SUI-ch60 playoff,1959.12.05,1/2-1/2,,,E01,
SUI-ch60 playoff,1959.12.06,1-0,,,A00,
Riga International,1959.12.05,1/2-1/2,,,B08,
Riga International,1959.12.05,1-0,,,E70,
Riga International,1959.12.05,1/2-1/2,,,D93,
Riga International,1959.12.05,0-1,,,E70,
Riga International,1959.12.05,1-0,,,D44,
Riga International,1959.12.05,1-0,,,A84,
Riga International,1959.12.05,0-1,,,B43,
Riga International,1959.12.06,1-0,,,B25,
Riga International,1959.12.06,0-1,,,E24,
Riga International,1959.12.06,0-1,,,C12,
Riga International,1959.12.06,0-1,,,C84,
Riga International,1959.12.06,1/2-1/2,,,B29,
Riga International,1959.12.06,1/2-1/2,,,C64,
Riga International,1959.12.06,0-1,,,B05,
Riga International,1959.12.07,1-0,,,C19,
Riga International,1959.12.07,1-0,,,C70,
Riga International,1959.12.07,1-0,,,E70,
Riga International,1959.12.07,0-1,,,E77,
Riga International,1959.12.07,0-1,,,A91,
Riga International,1959.12.07,1-0,,,C97,
Riga International,1959.12.07,1-0,,,B28,
Riga International,1959.12.08,0-1,,,A54,
Riga International,1959.12.08,0-1,,,D27,
Riga International,1959.12.08,0-1,,,C84,
Riga International,1959.12.08,1/2-1/2,,,E30,
Riga International,1959.12.08,1-0,,,A80,
Riga International,1959.12.08,1-0,,,D61,
Riga International,1959.12.08,0-1,,,B20,
Riga International,1959.12.11,1/2-1/2,,,C70,
Riga International,1959.12.11,1-0,,,C89,
Riga International,1959.12.11,0-1,,,C19,
Riga International,1959.12.11,1/2-1/2,,,B97,
Riga International,1959.12.11,0-1,,,D08,
Riga International,1959.12.11,1/2-1/2,,,D47,
Riga International,1959.12.14,1/2-1/2,,,A36,
Riga International,1959.12.12,1-0,,,B13,
Riga International,1959.12.12,1/2-1/2,,,B42,
Riga International,1959.12.12,1/2-1/2,,,D36,
Riga International,1959.12.12,1-0,,,D08,
Riga International,1959.12.12,1-0,,,D93,
Riga International,1959.12.12,1-0,,,E43,
Riga International,1959.12.12,1-0,,,A80,
Riga International,1959.12.13,0-1,,,C47,
Riga International,1959.12.13,1/2-1/2,,,C70,
Riga International,1959.12.13,1-0,,,E61,
Riga International,1959.12.13,1/2-1/2,,,B88,
Riga International,1959.12.13,1-0,,,A18,
Riga International,1959.12.13,0-1,,,A69,
Riga International,1959.12.13,0-1,,,D55,
Riga International,1959.12.15,1/2-1/2,,,E81,
Riga International,1959.12.15,1/2-1/2,,,D93,
Riga International,1959.12.15,1-0,,,A97,
Riga International,1959.12.15,1-0,,,A53,
Riga International,1959.12.15,1-0,,,B43,
Riga International,1959.12.15,1-0,,,C89,
Riga International,1959.12.15,1-0,,,B82,
Riga International,1959.12.16,0-1,,,B06,
Riga International,1959.12.16,0-1,,,C65,
Riga International,1959.12.16,1-0,,,E76,
Riga International,1959.12.16,1/2-1/2,,,C19,
Riga International,1959.12.16,1-0,,,B96,
Riga International,1959.12.16,1-0,,,C62,
Riga International,1959.12.16,1/2-1/2,,,A34,
Riga International,1959.12.17,1-0,,,A18,
Riga International,1959.12.17,1/2-1/2,,,B45,
Riga International,1959.12.17,0-1,,,E48,
Riga International,1959.12.17,1/2-1/2,,,E46,
Riga International,1959.12.17,1-0,,,C18,
Riga International,1959.12.17,1-0,,,E93,
Riga International,1959.12.17,1-0,,,C70,
Riga International,1959.12.18,0-1,,,C73,
Riga International,1959.12.18,1-0,,,C97,
Riga International,1959.12.18,0-1,,,E29,
Riga International,1959.12.18,0-1,,,C74,
Riga International,1959.12.18,1/2-1/2,,,B77,
Riga International,1959.12.18,1/2-1/2,,,B13,
Riga International,1959.12.18,0-1,,,E54,
Riga International,1959.12.19,1-0,,,A37,
Riga International,1959.12.19,1-0,,,E81,
Riga International,1959.12.19,1/2-1/2,,,E70,
Riga International,1959.12.19,1-0,,,D86,
Riga International,1959.12.19,1/2-1/2,,,D10,
Riga International,1959.12.19,1/2-1/2,,,B32,
Riga International,1959.12.19,1-0,,,D55,
Riga International,1959.12.20,0-1,,,B05,
Riga International,1959.12.20,1/2-1/2,,,C13,
Riga International,1959.12.20,1-0,,,C32,
Riga International,1959.12.20,0-1,,,B99,
Riga International,1959.12.20,1-0,,,B87,
Riga International,1959.12.20,1/2-1/2,,,D27,
Riga International,1959.12.20,0-1,,,C73,
Stockholms Schackforbund-02 och SodraSS,1959.12.??,1-0,,,C96,
Stockholms Schackforbund-02 och SodraSS,1959.12.26,1/2-1/2,,,E39,
Stockholms Schackforbund-02 och SodraSS,1959.12.27,1/2-1/2,,,D20,
Stockholms Schackforbund-02 och SodraSS,1959.12.28,0-1,,,B72,
Stockholms Schackforbund-02 och SodraSS,1959.12.29,1-0,,,E14,
Stockholms Schackforbund-02 och SodraSS,1959.12.30,0-1,,,A47,
Stockholms Schackforbund-02 och SodraSS,1960.01.01,1-0,,,C67,
Stockholms Schackforbund-02 och SodraSS,1960.01.01,0-1,,,E94,
Stockholms Schackforbund-02 och SodraSS,1960.01.02,0-1,,,A41,
Stockholms Schackforbund-02 och SodraSS,1960.01.02,1-0,,,C74,
Stockholms Schackforbund-02 och SodraSS,1960.01.03,1/2-1/2,,,B45,
Stockholms Schackforbund-02 och SodraSS,1960.01.04,0-1,,,C50,
Stockholms Schackforbund-02 och SodraSS,1960.01.04,1-0,,,D34,
Reggio Emilia-02 1959/60,1959.12.27,1-0,,,C90,
Reggio Emilia-02 1959/60,1959.12.27,1/2-1/2,,,D02,
Reggio Emilia-02 1959/60,1959.12.27,1-0,,,E63,
Reggio Emilia-02 1959/60,1959.12.27,1-0,,,B06,
Reggio Emilia-02 1959/60,1959.12.28,0-1,,,E65,
Reggio Emilia-02 1959/60,1959.12.28,1/2-1/2,,,D55,
Reggio Emilia-02 1959/60,1959.12.28,0-1,,,A96,
Reggio Emilia-02 1959/60,1959.12.28,1/2-1/2,,,C45,
Reggio Emilia-02 1959/60,1959.12.28,1-0,,,B95,
Reggio Emilia-02 1959/60,1959.12.28,1-0,,,C04,
Reggio Emilia-02 1959/60,1959.12.28,1/2-1/2,,,D94,
Reggio Emilia-02 1959/60,1959.12.28,1/2-1/2,,,C68,
Reggio Emilia-02 1959/60,1959.12.29,1/2-1/2,,,B33,
Reggio Emilia-02 1959/60,1959.12.29,1-0,,,E89,
Reggio Emilia-02 1959/60,1959.12.29,0-1,,,B85,
Reggio Emilia-02 1959/60,1959.12.29,1-0,,,B29,
Reggio Emilia-02 1959/60,1959.12.30,1-0,,,D73,
Reggio Emilia-02 1959/60,1959.12.30,1-0,,,C56,
Reggio Emilia-02 1959/60,1959.12.30,1/2-1/2,,,B40,
Reggio Emilia-02 1959/60,1959.12.30,1/2-1/2,,,D19,
Reggio Emilia-02 1959/60,1959.12.31,1/2-1/2,,,B66,
Reggio Emilia-02 1959/60,1959.12.31,1/2-1/2,,,D04,
Reggio Emilia-02 1959/60,1959.12.31,1/2-1/2,,,C04,
Reggio Emilia-02 1959/60,1959.12.31,1/2-1/2,,,C43,
Reggio Emilia-02 1959/60,1960.01.01,0-1,,,A31,
Reggio Emilia-02 1959/60,1960.01.01,1/2-1/2,,,C54,
Reggio Emilia-02 1959/60,1960.01.01,1/2-1/2,,,C99,
Reggio Emilia-02 1959/60,1960.01.01,1/2-1/2,,,B95,
Reggio Emilia-02 1959/60,1960.01.02,1-0,,,E81,
Reggio Emilia-02 1959/60,1960.01.02,1-0,,,E10,
Reggio Emilia-02 1959/60,1960.01.02,1/2-1/2,,,D02,
Reggio Emilia-02 1959/60,1960.01.02,1-0,,,A11,
Reggio Emilia-02 1959/60,1960.01.03,1/2-1/2,,,B29,
Reggio Emilia-02 1959/60,1960.01.03,0-1,,,C90,
Reggio Emilia-02 1959/60,1960.01.03,1-0,,,B07,
Reggio Emilia-02 1959/60,1960.01.03,0-1,,,C07,
DDR-ch10 Final,1959.12.28,1-0,,,E94,
DDR-ch10 Final,1959.12.28,1-0,,,B38,
DDR-ch10 Final,1959.12.28,1/2-1/2,,,E30,
DDR-ch10 Final,1959.12.28,1-0,,,B34,
DDR-ch10 Final,1959.12.28,1-0,,,B19,
DDR-ch10 Final,1959.12.28,1/2-1/2,,,A80,
DDR-ch10 Final,1959.12.28,1-0,,,E11,
DDR-ch10 Final,1959.12.29,1-0,,,C02,
DDR-ch10 Final,1959.12.29,1/2-1/2,,,A16,
DDR-ch10 Final,1959.12.29,1-0,,,B45,
DDR-ch10 Final,1959.12.29,0-1,,,B28,
DDR-ch10 Final,1959.12.29,0-1,,,B80,
DDR-ch10 Final,1959.12.29,0-1,,,E91,
DDR-ch10 Final,1959.12.29,1/2-1/2,,,A73,
DDR-ch10 Final,1959.12.30,1-0,,,A12,
DDR-ch10 Final,1959.12.30,1/2-1/2,,,E87,
DDR-ch10 Final,1959.12.30,1-0,,,C84,
DDR-ch10 Final,1959.12.30,1/2-1/2,,,A13,
